cluster,city,goodsan,goodwat,radio,tv,sumasset,lisradio,gradef,pregnant,curuse,curmeth,fpmess,partner,idealnum,gradep,agef,addesir,hofp5,hcfp5,difp5,notpreg
323,0,0,0,0,0,0,0,0,0,0,3,0,1,8,,35,2,0,0,1,1
246,0,0,1,1,0,2,1,0,0,0,3,0,1,5,,37,0,0,1,0,1
166,0,0,0,0,0,0,0,7,0,0,3,1,1,6,7,25,3,0,0,0,1
312,0,0,0,0,0,1,0,0,0,0,3,0,1,10,,33,9,0,0,0,1
206,0,0,0,0,0,0,0,7,0,0,3,0,0,4,0,15,4,0,1,0,1
314,0,0,0,1,0,1,0,0,0,0,3,0,0,10,0,45,3,0,0,0,1
301,0,0,0,0,0,1,0,0,0,0,3,0,1,,4,33,,0,1,0,1
231,0,0,1,0,0,0,0,0,0,0,3,1,1,5,7,40,-3,0,0,1,1
314,0,0,0,1,0,2,1,0,1,,3,0,1,6,7,24,4,0,0,0,0
245,0,0,1,0,0,0,0,0,0,0,3,0,1,6,7,23,3,0,0,0,1
196,0,0,0,0,0,0,0,0,0,0,3,0,1,7,4,33,3,0,0,0,1
162,0,0,0,0,0,0,1,0,0,0,3,1,1,10,,28,8,0,0,0,1
136,0,0,0,0,0,0,0,0,0,0,3,0,1,4,7,49,-1,0,0,0,1
26,0,0,0,0,0,0,0,0,0,0,3,0,1,5,7,29,1,0,0,0,1
7,,0,0,0,0,0,0,0,0,0,3,0,0,7,0,16,7,0,0,0,1
314,0,0,0,1,0,2,1,7,0,0,3,0,1,6,7,21,3,0,0,0,1
192,0,0,0,1,0,1,1,7,0,0,3,1,1,5,,25,2,0,0,0,1
209,0,0,0,0,0,0,0,7,0,1,2,1,1,8,7,36,4,0,0,0,1
63,,0,0,0,0,0,0,4,0,0,3,0,1,6,4,45,1,0,0,0,1
185,0,0,0,0,0,0,0,7,0,0,3,1,1,3,7,22,1,0,0,0,1
314,0,0,0,0,0,1,0,7,0,0,3,1,1,6,7,27,3,0,0,0,1
316,0,0,0,0,0,0,0,0,1,,3,0,1,7,7,19,,0,0,1,0
28,0,0,0,0,0,1,1,0,0,0,3,1,1,,,45,,0,1,0,1
21,0,0,0,0,0,0,0,0,0,0,3,0,1,6,2,45,4,1,0,0,1
192,0,0,0,0,0,0,0,0,1,,3,0,1,9,3,36,4,0,0,0,0
153,0,0,0,0,0,0,0,4,0,0,1,1,1,6,4,43,0,0,0,1,1
194,0,0,1,0,0,0,1,0,0,0,3,0,0,6,0,36,0,0,0,0,1
187,0,0,0,0,0,0,0,7,0,0,3,0,1,,5,18,,0,0,1,1
205,0,0,0,1,0,1,1,7,0,1,1,1,1,10,7,24,8,0,1,0,1
60,0,0,0,0,0,0,0,0,0,0,3,0,1,5,,47,4,0,0,1,1
323,0,0,0,0,0,0,0,7,0,0,3,1,0,4,0,24,3,0,0,1,1
257,0,0,0,0,0,0,0,7,0,0,3,0,1,10,6,31,7,0,0,1,1
4,0,0,0,0,0,0,0,7,0,0,3,0,0,7,0,18,6,0,0,0,1
323,0,0,0,0,0,0,0,4,0,0,3,0,1,,,16,,0,0,1,1
229,0,0,0,1,0,1,1,0,0,0,3,0,1,6,,30,3,0,0,0,1
289,0,0,0,0,0,0,0,2,0,0,3,1,1,5,3,42,0,0,0,1,1
323,0,0,0,0,0,0,1,0,0,1,2,0,1,10,8,30,4,0,0,1,1
93,0,0,0,1,0,1,1,0,0,0,3,1,1,10,3,45,5,0,0,0,1
290,0,0,0,0,0,0,0,5,0,0,3,1,0,6,0,33,1,0,0,1,1
258,0,1,1,0,0,1,0,4,0,0,3,1,1,4,,43,-5,0,0,1,1
315,0,0,0,0,0,0,0,7,1,,3,0,1,6,,29,4,0,0,0,0
295,0,0,0,0,0,0,0,0,0,0,3,0,1,,12,32,,0,0,0,1
208,0,0,0,1,0,1,1,7,0,0,3,1,1,3,7,26,0,0,0,0,1
194,0,0,1,0,0,0,0,7,0,0,3,1,1,5,7,19,4,0,0,0,1
151,0,0,0,0,0,0,1,0,0,0,3,0,1,5,4,44,2,0,0,0,1
76,0,0,1,0,0,1,1,3,0,0,1,1,1,6,7,32,0,0,0,1,1
223,0,0,0,0,0,1,0,7,0,0,3,0,0,7,0,20,7,0,0,0,1
184,0,0,0,1,0,2,1,7,0,0,3,1,1,6,7,24,5,0,0,0,1
85,0,0,0,1,0,2,1,7,0,1,2,1,1,10,,29,5,0,0,0,1
245,0,0,1,0,0,0,0,0,0,0,3,0,1,10,,36,7,0,0,0,1
95,0,0,0,0,0,1,1,7,0,0,3,0,1,6,,26,,0,1,0,1
43,0,0,0,1,0,1,1,2,0,0,3,1,1,4,2,49,2,0,0,0,1
95,0,0,0,0,0,0,1,0,0,0,3,0,0,10,0,45,,0,1,0,1
39,0,0,1,1,0,2,1,7,0,0,3,1,1,3,7,25,-1,0,0,1,1
302,0,0,0,0,0,1,1,7,0,0,3,1,0,,0,17,,0,1,0,1
241,0,0,0,0,0,0,0,0,0,0,3,0,0,,0,15,,0,0,0,1
315,0,0,0,1,0,1,0,3,0,0,3,0,1,6,7,23,4,0,0,0,1
199,0,0,0,0,0,0,0,7,0,1,2,1,1,6,7,28,3,1,0,0,1
194,0,0,1,0,0,0,0,6,0,0,3,0,1,10,4,24,8,0,0,0,1
263,0,0,0,1,0,1,1,6,0,0,3,0,0,6,0,15,6,0,0,0,1
73,0,0,0,1,0,2,1,7,0,1,2,1,1,4,7,25,2,0,0,0,1
194,0,0,1,1,0,1,0,2,0,0,3,0,1,8,,36,5,0,0,0,1
315,0,0,0,0,0,0,0,7,0,0,3,0,1,6,,25,5,0,0,0,1
218,0,0,0,1,0,1,1,0,0,0,3,1,1,8,,34,2,0,0,1,1
161,0,0,0,0,0,1,0,0,0,0,3,0,1,,,36,,0,0,0,1
203,0,0,0,1,0,1,1,4,0,0,1,0,1,,8,37,,0,0,0,1
309,0,0,0,0,0,0,0,0,0,0,3,0,1,,6,23,,0,0,0,1
14,0,0,0,0,0,0,0,7,1,,3,1,1,4,7,23,3,0,0,1,0
154,1,0,0,0,0,0,0,0,0,0,3,0,1,,7,30,,0,0,1,1
124,0,0,1,0,0,0,0,7,0,0,3,0,0,10,0,16,10,0,0,0,1
315,0,0,0,1,0,1,1,0,0,0,3,1,1,,,39,,0,0,0,1
151,0,0,0,0,0,0,0,4,0,1,2,0,1,8,4,44,3,0,0,0,1
178,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,30,2,0,0,0,1
322,0,0,0,0,0,0,0,7,0,0,3,1,0,5,0,24,2,0,0,0,1
208,0,0,0,0,0,0,1,7,0,1,2,1,0,5,0,26,3,0,0,0,1
322,0,0,0,1,0,1,1,1,0,0,3,1,1,,,35,,0,0,0,1
78,0,0,0,0,0,0,0,0,0,0,3,0,1,5,7,27,1,0,0,0,1
132,0,0,0,0,0,1,0,7,0,0,3,1,1,6,,24,3,0,0,0,1
315,0,0,0,1,0,1,0,0,0,0,1,1,1,10,7,34,6,0,0,0,1
153,0,0,0,0,0,0,0,7,0,0,3,0,0,2,0,17,2,0,0,1,1
71,0,0,1,0,0,0,0,7,0,0,3,0,0,6,0,16,6,0,0,0,1
215,0,0,0,1,0,2,0,4,0,0,3,0,0,11,0,16,11,0,0,0,1
270,0,0,0,1,0,2,1,6,0,0,3,0,1,8,7,28,4,0,0,0,1
315,0,0,0,0,0,0,0,0,1,,3,0,1,4,7,21,2,0,0,0,0
294,0,0,0,0,0,0,0,7,0,0,3,0,1,2,,25,0,0,0,0,1
272,0,0,0,1,0,2,0,0,0,0,3,0,1,,7,21,,0,0,0,1
47,0,0,0,1,0,1,1,3,0,0,1,1,1,4,12,29,-1,0,1,0,1
26,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,21,2,0,0,0,1
176,0,0,1,0,0,0,0,0,0,0,3,0,0,,0,38,,0,0,0,1
195,0,0,0,1,0,2,0,0,0,0,3,0,1,3,,40,,0,0,1,1
249,0,0,0,1,0,2,1,7,0,0,3,1,0,5,0,22,3,0,0,0,1
201,0,0,0,0,0,0,0,4,0,1,2,1,1,,6,29,,0,0,0,1
315,0,0,0,0,0,0,0,3,0,0,3,0,0,5,0,19,5,0,0,0,1
207,0,0,0,0,0,1,0,4,0,1,1,1,1,11,2,42,1,0,0,0,1
46,0,0,0,1,0,1,1,7,0,1,2,1,1,4,8,40,-3,0,1,1,1
195,0,0,1,0,0,0,0,3,,0,3,0,1,6,7,30,3,0,0,1,0
205,0,0,0,0,0,0,1,4,0,0,3,1,0,6,0,48,2,0,1,0,1
78,0,0,0,0,0,0,1,4,0,0,3,1,0,6,0,15,6,0,0,0,1
199,0,0,0,0,0,0,0,0,0,0,3,0,1,6,7,25,4,1,0,0,1
315,0,0,0,0,0,0,0,0,0,0,3,0,1,6,2,30,3,0,0,0,1
179,0,0,0,1,0,2,1,7,0,1,2,1,1,6,7,27,4,0,0,0,1
185,0,0,0,0,0,0,0,7,0,0,3,1,0,5,0,24,,0,0,0,1
6,0,0,1,0,0,0,0,0,0,0,3,0,1,6,,46,1,0,0,1,1
327,0,0,0,0,0,0,0,6,0,0,3,0,0,,0,15,,0,0,0,1
241,0,0,0,0,0,0,0,0,0,0,3,0,0,,0,16,,0,0,0,1
315,0,0,0,0,0,0,1,3,0,0,3,1,1,8,7,24,5,0,0,0,1
39,0,0,1,0,0,0,0,7,0,0,3,0,1,4,8,37,-4,0,0,1,1
44,0,0,1,1,0,2,1,7,1,,3,1,1,4,12,25,2,0,0,1,0
207,0,0,0,0,0,0,0,7,0,1,2,1,0,4,0,21,3,0,0,0,1
92,0,0,1,0,0,0,0,0,0,0,3,0,1,7,3,40,4,0,0,0,1
213,0,0,0,0,0,0,0,7,1,,3,0,1,10,7,17,10,0,0,1,0
264,0,0,1,0,0,0,0,7,0,0,3,0,1,5,7,21,3,0,0,1,1
14,0,0,0,0,0,0,0,7,1,,3,1,1,5,7,25,4,0,0,1,0
322,0,0,0,1,0,1,1,7,0,0,3,1,0,5,0,18,4,0,0,0,1
246,0,0,1,0,0,0,0,0,1,,3,0,1,6,4,36,2,0,1,0,0
207,0,0,0,1,0,2,1,0,0,0,3,1,1,5,4,34,0,0,0,0,1
71,0,0,1,0,0,1,0,0,1,,3,1,1,10,,45,4,0,0,0,0
269,0,0,0,0,0,0,0,0,0,0,3,0,1,10,7,18,9,0,0,0,1
184,0,0,0,0,0,0,0,7,0,0,3,0,1,5,7,26,3,0,0,0,1
3,0,0,1,0,0,0,0,0,0,0,3,0,1,6,,43,1,0,0,0,1
136,0,0,0,0,0,0,0,0,0,0,3,0,1,10,7,42,7,0,0,0,1
192,0,0,0,0,0,0,0,0,1,,3,0,0,3,0,31,1,0,0,0,0
269,0,0,0,0,0,0,0,0,0,0,3,0,1,,,41,,0,0,0,1
43,0,0,0,0,0,0,0,2,0,0,3,0,1,6,4,33,1,0,0,0,1
169,,0,1,1,0,2,0,7,0,0,3,0,1,5,10,27,2,0,0,0,1
323,0,0,0,0,0,0,0,0,0,0,3,0,1,,,44,,0,0,1,1
74,0,0,0,1,0,1,1,0,0,0,3,1,1,6,,19,5,0,0,0,1
149,0,0,0,0,0,0,1,7,0,1,2,1,0,10,0,20,10,0,0,0,1
134,0,0,0,0,0,0,1,7,0,0,3,1,0,4,0,31,2,0,0,0,1
70,0,0,0,1,0,1,1,0,0,0,3,1,1,7,4,30,4,0,0,0,1
279,0,0,0,0,0,1,0,7,0,0,3,0,0,6,0,18,6,0,0,0,1
246,0,0,1,0,0,0,0,7,0,0,3,0,1,9,7,21,8,0,1,0,1
196,0,0,0,0,0,1,0,0,0,0,3,0,1,,,40,,0,0,0,1
140,0,0,0,0,0,0,1,7,0,0,3,0,1,5,,23,4,0,0,1,1
184,0,0,0,0,0,0,1,7,0,1,2,0,1,6,7,26,3,0,0,0,1
218,0,0,0,0,0,0,0,0,1,,3,0,0,10,0,18,10,0,0,1,0
53,0,0,0,0,0,0,0,4,0,0,3,0,1,10,,49,4,0,0,1,1
309,0,0,0,0,0,0,0,2,0,0,3,0,1,5,8,32,-1,0,0,0,1
132,0,0,0,0,0,1,0,0,0,0,3,0,1,10,4,35,8,0,0,0,1
244,0,0,0,0,0,0,0,4,0,0,3,0,1,,,49,,0,1,0,1
324,0,0,0,0,0,0,0,7,0,0,3,0,1,6,7,23,6,0,0,1,1
123,0,0,1,0,0,0,1,7,0,0,3,1,1,4,7,27,1,0,0,0,1
31,0,0,0,0,0,0,0,0,0,0,3,0,1,10,,29,6,0,0,0,1
75,0,0,0,1,0,1,1,7,0,1,1,1,0,5,0,21,4,0,0,0,1
56,0,0,0,0,0,0,0,0,1,,3,0,1,10,,49,3,0,0,1,0
95,0,0,0,0,0,0,1,0,0,0,3,0,1,10,3,28,6,0,1,0,1
43,0,0,0,1,0,1,1,7,0,0,3,1,0,4,0,19,4,0,0,0,1
239,0,0,0,1,0,2,1,7,0,0,3,1,1,6,7,27,2,0,0,1,1
225,0,0,0,0,0,1,0,0,0,0,3,1,1,6,2,35,-2,0,0,1,1
22,0,0,0,0,0,0,0,5,0,0,3,0,1,4,,24,2,0,0,0,1
38,0,0,0,1,0,2,1,0,0,0,3,1,1,,,48,,0,0,1,1
308,0,0,0,1,0,2,1,7,0,0,3,0,0,15,0,18,14,0,0,0,1
318,0,0,0,0,0,0,1,4,0,0,3,0,1,6,7,27,0,0,0,0,1
316,0,0,0,1,0,2,0,0,0,0,3,0,1,13,,49,5,0,0,1,1
79,0,0,0,1,0,2,1,15,0,0,3,1,1,4,,31,1,0,0,0,1
192,0,0,1,1,0,1,1,7,0,0,3,1,1,6,7,20,4,0,0,0,1
196,0,0,1,0,0,1,0,0,0,0,1,1,1,9,4,35,3,0,0,0,1
244,0,0,1,1,0,1,1,0,1,,3,1,1,6,7,28,1,0,1,0,0
44,0,0,1,0,0,1,0,7,0,0,3,0,1,6,7,29,2,0,0,1,1
60,0,0,0,1,0,1,1,0,0,0,3,0,1,8,,30,5,0,0,1,1
302,0,0,0,0,0,0,0,7,0,0,3,0,0,6,0,26,3,0,1,0,1
274,0,0,0,0,0,1,1,7,0,0,3,0,0,7,0,17,7,0,1,0,1
316,0,0,0,0,0,0,0,7,0,0,3,1,0,3,0,22,2,0,0,1,1
154,1,0,0,0,0,0,0,4,0,0,3,0,1,8,4,39,1,0,0,1,1
20,0,0,1,1,1,4,1,12,0,0,1,1,1,6,15,35,2,1,0,0,1
316,0,0,0,0,0,1,0,7,0,0,3,0,1,,7,21,,0,0,1,1
154,1,0,0,0,0,0,0,4,0,0,3,1,1,4,7,27,0,0,0,1,1
314,0,0,0,0,0,1,0,7,0,0,3,0,1,9,4,27,5,0,0,0,1
146,0,0,0,0,0,0,0,0,0,0,3,0,0,,0,42,,0,0,1,1
47,0,0,0,0,0,0,1,7,0,0,3,0,0,3,0,27,2,0,1,0,1
152,0,0,0,0,0,0,1,7,0,0,3,0,1,7,7,30,6,0,0,0,1
20,0,0,1,1,0,1,1,7,0,0,3,1,0,4,0,27,3,1,0,0,1
229,0,0,0,0,0,0,0,7,0,0,3,0,0,12,0,18,12,0,0,0,1
292,0,0,0,0,0,0,0,0,0,0,3,0,1,15,,26,12,0,0,0,1
289,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,42,2,0,0,1,1
326,0,0,0,1,0,1,1,7,1,,3,1,1,5,4,20,3,0,0,1,0
325,0,0,1,0,0,0,1,7,1,,3,1,1,,,26,,0,0,0,0
68,0,0,0,0,0,0,0,7,0,0,3,1,0,4,0,26,2,0,0,0,1
260,0,0,0,1,0,2,1,7,0,0,3,1,1,8,7,27,6,0,0,1,1
316,0,0,0,0,0,0,0,0,0,0,3,0,1,9,4,47,2,0,0,1,1
225,0,0,0,1,0,1,0,7,0,0,3,1,0,4,0,23,2,0,0,1,1
309,0,0,0,0,0,0,0,0,0,0,3,0,1,10,,48,3,0,0,0,1
53,0,0,0,0,0,0,0,0,0,0,3,0,1,3,4,46,0,0,0,1,1
205,0,0,0,0,0,0,0,7,0,0,3,1,0,4,0,24,2,0,1,0,1
311,0,0,0,0,0,0,0,3,0,0,3,1,1,6,,25,4,0,0,1,1
25,0,0,1,0,0,0,0,0,1,,3,1,1,4,4,36,-3,0,0,0,0
278,0,0,0,0,0,1,0,0,0,0,3,0,1,,,33,,0,0,1,1
22,0,0,1,0,0,0,0,4,0,0,3,1,1,4,4,40,-2,0,0,0,1
265,0,0,0,0,0,0,0,0,0,0,3,0,1,,,45,,0,0,0,1
321,0,0,0,1,0,2,1,7,0,0,3,0,1,,7,18,,0,0,1,1
295,0,0,0,1,0,3,1,0,0,0,3,0,0,5,0,17,5,0,0,0,1
277,0,0,0,0,0,0,0,5,0,0,3,0,0,5,0,20,5,0,0,0,1
280,0,0,1,1,0,2,1,7,0,0,3,0,1,4,12,18,3,1,0,1,1
316,0,0,0,0,0,1,1,7,0,1,2,1,1,6,7,20,5,0,0,1,1
308,0,0,0,1,0,2,1,7,0,0,3,0,1,,7,18,,0,0,0,1
314,0,0,0,1,0,2,0,0,0,0,3,0,1,10,6,32,4,0,0,0,1
258,0,0,1,0,0,0,0,7,0,0,3,1,1,5,,20,3,0,0,1,1
279,0,0,0,1,0,2,0,0,0,0,3,0,1,,,26,,0,0,0,1
71,0,0,1,1,0,1,1,7,0,0,3,1,1,6,7,32,3,0,0,0,1
316,0,0,0,1,0,1,1,7,1,,3,1,1,5,7,23,4,0,0,1,0
214,0,0,0,0,0,0,0,0,0,0,3,0,1,9,4,42,4,0,0,1,1
279,0,0,0,0,0,1,0,6,0,0,3,0,1,6,7,20,4,0,0,0,1
134,0,0,0,0,0,0,1,7,0,0,3,0,0,5,0,39,3,0,0,0,1
316,0,0,0,1,0,1,1,0,0,0,3,0,1,4,8,47,-3,0,0,1,1
207,0,0,0,0,0,0,0,0,0,0,3,0,1,5,,32,2,0,0,0,1
283,,0,0,0,0,0,0,0,1,,3,1,1,10,7,22,8,0,0,0,0
316,0,0,0,0,0,1,0,7,0,0,3,0,1,5,7,19,4,0,0,1,1
316,0,0,0,0,0,1,0,7,0,0,3,0,1,,7,25,,0,0,1,1
305,0,0,0,0,0,0,0,7,1,,3,0,1,10,3,19,10,0,0,0,0
60,0,0,0,0,0,0,0,0,0,0,3,0,1,,7,38,,0,0,1,1
14,0,0,0,1,0,2,1,7,0,1,1,1,1,4,8,35,1,0,0,1,1
194,0,0,1,0,0,0,0,8,0,0,3,1,1,6,8,42,0,0,0,0,1
247,0,0,1,0,0,0,0,0,0,0,3,0,1,,4,48,,0,0,0,1
277,0,0,0,0,0,0,0,0,0,0,3,0,1,5,,31,0,0,0,0,1
241,0,0,0,1,0,1,0,0,0,0,3,0,1,12,3,26,8,0,0,0,1
289,0,1,1,1,0,3,1,6,0,0,3,0,0,4,0,15,4,0,0,1,1
68,0,0,0,0,0,0,0,7,0,0,3,0,0,4,0,18,4,0,0,0,1
196,0,0,0,0,0,1,0,0,1,,3,0,1,10,,34,5,0,0,0,0
316,0,0,0,0,0,1,0,6,0,0,3,0,0,5,0,20,4,0,0,1,1
74,0,0,0,0,0,0,0,0,0,0,3,0,1,2,3,28,-2,0,0,0,1
8,0,0,0,1,0,1,0,7,0,0,3,1,1,7,,25,6,0,0,0,1
73,0,0,0,0,0,1,0,3,0,0,3,1,1,5,7,27,4,0,0,0,1
135,0,0,0,0,0,0,0,7,0,0,3,0,1,10,,28,8,0,0,0,1
316,0,0,0,0,0,0,0,0,0,0,3,1,0,8,0,43,2,0,0,1,1
305,0,0,0,0,0,1,0,7,0,0,3,0,0,,0,16,,0,0,0,1
213,0,0,0,0,0,0,0,4,0,0,3,1,1,6,7,36,3,0,0,1,1
62,0,0,1,0,0,0,0,6,1,,3,0,1,10,7,25,6,0,0,0,0
317,0,0,0,1,0,1,1,7,0,0,3,1,1,6,7,21,6,0,0,0,1
197,,0,0,0,0,0,0,7,1,,3,0,1,5,,19,4,0,0,0,0
316,0,0,0,0,0,0,0,0,0,0,3,0,1,8,,44,3,0,0,1,1
43,0,0,0,1,0,1,1,9,0,0,3,0,0,4,0,16,4,0,0,0,1
14,0,0,0,1,0,1,1,7,0,0,3,1,0,4,0,19,3,0,0,1,1
218,0,0,0,0,0,0,0,7,0,0,3,1,1,10,7,20,8,0,0,1,1
79,0,0,0,0,0,1,0,0,0,0,3,0,1,5,4,42,1,0,0,0,1
131,0,0,0,0,0,0,0,6,0,1,1,1,1,8,7,25,3,0,0,1,1
7,,0,0,0,0,0,0,0,0,0,3,0,1,10,,37,5,0,0,0,1
20,0,0,1,1,0,1,1,7,0,0,3,0,0,3,0,20,2,1,0,0,1
79,0,0,0,0,0,1,0,4,0,0,3,1,1,4,7,42,-5,0,0,0,1
295,0,0,0,0,0,0,0,6,0,0,3,0,1,3,7,20,2,0,0,0,1
306,0,0,0,0,0,1,0,5,1,,3,0,1,,7,30,,0,0,0,0
274,0,0,0,0,0,1,0,0,0,0,3,0,1,10,4,38,2,0,1,0,1
243,0,0,0,0,0,0,0,0,0,0,3,1,1,4,7,20,2,0,1,0,1
268,0,0,0,0,0,1,0,2,0,0,3,0,1,,5,29,,0,0,0,1
261,0,0,1,1,0,1,0,0,0,0,3,0,0,5,0,18,5,0,0,1,1
241,0,0,0,0,0,0,0,0,0,0,3,0,1,,,19,,0,0,0,1
90,0,0,0,0,0,0,0,0,0,0,3,0,1,,,49,,0,0,0,1
277,0,0,0,0,0,0,0,0,0,0,3,0,0,,0,17,,0,0,0,1
139,0,0,1,1,0,1,1,4,1,,3,1,0,4,0,31,3,1,0,1,0
54,0,0,0,1,0,1,1,7,0,0,3,0,0,8,0,22,8,0,0,1,1
177,0,0,1,0,0,0,0,7,0,0,3,0,1,5,7,20,4,0,0,0,1
317,0,0,0,0,0,0,0,0,0,0,3,0,1,,3,42,,0,0,0,1
229,0,0,0,0,0,1,0,0,0,0,3,0,1,10,7,19,10,0,0,0,1
214,0,0,0,1,0,1,0,0,0,0,3,0,1,10,,49,4,0,0,1,1
319,0,0,0,0,0,1,0,7,1,,3,0,1,6,5,25,5,0,0,0,0
240,0,0,0,0,0,0,1,3,0,0,3,0,0,,0,16,,0,0,1,1
170,0,0,1,1,0,1,1,7,0,0,3,0,0,4,0,18,3,0,0,0,1
272,0,0,0,0,0,0,1,0,0,0,3,1,0,7,0,37,2,0,0,0,1
250,0,0,0,0,0,0,0,0,0,0,3,0,1,20,,25,19,0,0,0,1
54,0,0,1,1,0,1,1,7,0,0,3,0,1,6,7,26,3,0,0,1,1
60,0,0,0,0,0,0,0,0,0,0,3,0,0,,0,39,,0,0,1,1
279,0,0,0,0,0,1,0,0,0,0,3,1,1,,7,18,,0,0,0,1
200,0,0,0,0,0,0,0,0,0,0,3,0,1,,2,43,,0,0,0,1
3,0,0,1,0,0,0,1,7,0,0,3,1,1,4,7,30,1,0,0,0,1
162,0,0,0,1,0,1,1,6,0,1,2,0,1,7,7,20,5,0,0,0,1
317,0,0,0,1,0,2,1,7,0,0,3,0,1,5,7,18,4,0,0,0,1
278,0,0,0,0,0,1,0,7,1,,3,1,1,5,,27,4,0,0,1,0
317,0,0,0,0,0,0,0,0,0,0,3,0,0,,0,46,,0,0,0,1
91,0,0,0,1,0,2,1,0,0,0,3,1,1,8,,33,6,0,0,0,1
197,,0,0,0,0,0,0,0,0,0,3,0,1,6,,24,3,0,0,0,1
272,0,0,0,1,0,2,0,7,0,0,3,0,1,5,7,19,4,0,0,0,1
261,0,0,1,0,0,0,0,0,1,,3,0,1,,4,35,,0,0,1,0
13,0,0,0,0,0,0,0,7,0,0,3,1,1,4,4,19,3,0,0,1,1
27,0,0,0,0,0,0,0,7,0,0,3,0,0,10,0,34,3,0,0,0,1
314,0,0,0,1,0,1,1,0,1,,3,0,1,,,17,,0,0,0,0
208,0,0,0,0,0,1,0,0,0,0,3,1,1,10,8,49,4,0,0,0,1
213,0,0,0,0,0,0,1,5,0,0,3,0,0,10,0,16,10,0,0,1,1
166,0,0,0,1,0,2,0,0,0,0,3,1,1,,7,36,,0,0,0,1
272,0,0,0,0,0,0,0,7,1,,3,0,1,10,7,28,8,0,0,0,0
129,0,0,0,,,,1,0,0,0,3,0,0,5,0,30,0,1,0,0,1
43,0,0,0,1,0,1,1,7,0,0,3,1,0,4,0,24,4,0,0,0,1
290,0,0,0,0,0,0,0,3,0,0,3,1,0,12,0,35,8,0,0,1,1
317,0,0,0,0,0,0,0,0,0,0,3,0,1,8,,32,3,0,0,0,1
39,0,0,1,0,0,0,1,7,0,1,1,1,0,4,0,21,3,0,0,1,1
84,0,0,1,0,0,0,1,4,0,0,3,1,1,6,4,40,-4,0,0,1,1
212,0,0,1,1,0,2,1,7,0,0,3,0,0,5,0,20,5,0,1,0,1
161,0,0,1,0,0,0,0,0,0,0,3,0,1,4,,26,0,0,0,0,1
134,0,0,0,0,0,0,1,7,1,,3,1,0,3,0,18,3,0,0,0,0
302,0,0,0,0,0,0,0,0,0,0,3,0,1,10,4,40,5,0,1,0,1
187,0,0,0,1,0,1,1,7,0,0,3,1,1,8,7,28,5,0,0,1,1
198,0,0,0,0,0,0,0,7,0,0,3,1,1,6,6,25,4,0,0,0,1
241,0,0,0,0,0,0,0,0,0,0,3,0,1,10,,24,9,0,0,0,1
309,0,0,0,0,0,1,1,0,1,,3,0,0,,0,47,,0,0,0,0
260,0,0,0,0,0,0,0,7,0,0,3,0,0,10,0,20,10,0,0,1,1
242,0,0,0,0,0,0,0,0,1,,3,0,1,12,,30,7,0,0,0,0
178,0,0,0,0,0,0,0,7,0,0,3,0,0,,0,15,,0,0,0,1
230,0,0,0,0,0,0,0,0,0,0,3,0,1,4,4,26,3,0,0,1,1
10,0,0,0,0,0,0,0,7,1,,3,1,1,6,7,24,3,0,0,1,0
242,0,0,0,0,0,0,0,0,0,0,3,0,1,,,33,,0,0,0,1
129,0,0,0,1,0,2,1,3,0,0,3,1,1,,7,34,,1,0,0,1
290,0,0,0,1,0,1,0,7,1,,3,1,1,5,4,32,2,0,0,1,0
317,0,0,0,0,0,0,0,7,0,0,3,0,1,6,,21,4,0,0,0,1
327,0,0,0,0,0,0,0,4,0,0,3,0,1,8,,35,2,0,0,0,1
205,0,0,0,1,0,2,1,5,0,0,3,0,0,6,0,15,6,0,1,0,1
162,0,0,0,0,0,0,0,7,0,0,3,1,1,6,15,23,4,0,0,0,1
155,0,0,1,0,0,0,0,7,0,0,3,1,0,4,0,18,3,0,1,0,1
92,0,0,0,0,0,0,0,0,0,0,3,0,1,5,7,25,2,0,0,0,1
153,0,0,0,0,0,0,0,7,1,,3,0,1,6,7,20,5,0,0,1,0
24,0,0,0,0,0,0,0,7,0,0,3,0,1,,7,26,,0,0,0,1
303,0,0,0,0,0,1,0,0,0,0,3,0,1,6,2,18,4,0,0,1,1
156,,0,1,0,0,0,0,0,0,0,3,1,0,4,0,21,3,0,0,0,1
210,,0,0,1,0,1,1,0,0,0,3,1,1,6,8,42,-1,0,0,1,1
181,0,0,0,1,0,1,1,7,0,0,3,1,1,6,7,21,4,0,0,0,1
53,0,0,0,0,0,0,0,7,0,0,3,1,1,6,7,23,4,0,0,1,1
271,0,0,0,0,0,1,0,7,0,0,3,0,0,10,0,18,10,0,0,0,1
240,0,0,0,0,0,0,0,3,0,0,3,1,1,5,7,17,5,0,0,1,1
317,0,0,0,1,0,1,0,0,0,0,3,0,1,6,,40,-2,0,0,0,1
314,0,0,0,1,0,2,1,7,0,0,3,0,0,,0,16,,0,0,0,1
225,0,0,0,0,0,1,0,0,0,0,3,0,1,4,,19,4,0,0,1,1
310,0,0,0,0,0,0,0,0,0,0,3,0,1,,,47,,0,0,1,1
11,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,46,2,0,0,0,1
132,0,0,0,1,0,2,1,7,0,0,3,1,1,6,7,22,3,0,0,0,1
